t,x,y,z,heading,roll,task,state
0.000,7.0000,7.8978,0.1000,0.00,0.00,WAITING,Press Start to begin
0.050,7.0000,7.8978,0.0997,0.00,0.00,WAITING,Press Start to begin
0.067,7.0000,7.8978,0.0995,0.00,0.00,WAITING,Press Start to begin
0.082,7.0000,7.8978,0.0994,0.00,0.00,WAITING,Press Start to begin
0.098,7.0000,7.8978,0.0992,0.00,0.00,WAITING,Press Start to begin
0.114,7.0000,7.8978,0.0990,0.00,0.00,WAITING,Press Start to begin
0.130,7.0000,7.8978,0.0988,0.00,0.00,WAITING,Press Start to begin
0.146,7.0000,7.8978,0.0986,0.00,0.00,WAITING,Press Start to begin
0.162,7.0000,7.8978,0.0983,0.00,0.00,WAITING,Press Start to begin
0.178,7.0000,7.8978,0.0981,0.00,0.00,WAITING,Press Start to begin
0.195,7.0000,7.8978,0.0977,0.00,0.00,WAITING,Press Start to begin
0.210,7.0000,7.8978,0.0974,0.00,0.00,WAITING,Press Start to begin
0.227,7.0000,7.8978,0.0971,0.00,0.00,WAITING,Press Start to begin
0.242,7.0000,7.8978,0.0967,0.00,0.00,WAITING,Press Start to begin
0.259,7.0000,7.8978,0.0963,0.00,0.00,WAITING,Press Start to begin
0.275,7.0000,7.8978,0.0959,0.00,0.00,WAITING,Press Start to begin
0.292,7.0000,7.8978,0.0954,0.00,0.00,WAITING,Press Start to begin
0.308,7.0000,7.8978,0.0949,0.00,0.00,WAITING,Press Start to begin
0.324,7.0000,7.8978,0.0944,0.00,0.00,WAITING,Press Start to begin
0.341,7.0000,7.8978,0.0939,0.00,0.00,WAITING,Press Start to begin
0.357,7.0000,7.8978,0.0934,0.00,0.00,WAITING,Press Start to begin
0.373,7.0000,7.8978,0.0928,0.00,0.00,WAITING,Press Start to begin
0.390,7.0000,7.8978,0.0923,0.00,0.00,WAITING,Press Start to begin
0.405,7.0000,7.8978,0.0917,0.00,0.00,WAITING,Press Start to begin
0.422,7.0000,7.8978,0.0911,0.00,0.00,WAITING,Press Start to begin
0.437,7.0000,7.8978,0.0904,0.00,0.00,WAITING,Press Start to begin
0.454,7.0000,7.8978,0.0897,0.00,0.00,WAITING,Press Start to begin
0.470,7.0000,7.8978,0.0891,0.00,0.00,WAITING,Press Start to begin
0.486,7.0000,7.8978,0.0884,0.00,0.00,WAITING,Press Start to begin
0.502,7.0000,7.8978,0.0877,0.00,0.00,WAITING,Press Start to begin
0.518,7.0000,7.8978,0.0869,0.00,0.00,WAITING,Press Start to begin
0.564,7.0000,7.8978,0.0847,0.00,0.00,WAITING,Press Start to begin
0.581,7.0000,7.8978,0.0838,0.00,0.00,WAITING,Press Start to begin
0.597,7.0000,7.8978,0.0830,0.00,0.00,WAITING,Press Start to begin
0.614,7.0000,7.8978,0.0821,0.00,0.00,WAITING,Press Start to begin
0.630,7.0000,7.8978,0.0812,0.00,0.00,WAITING,Press Start to begin
0.646,7.0000,7.8978,0.0804,0.00,0.00,WAITING,Press Start to begin
0.662,7.0000,7.8978,0.0795,0.00,0.00,WAITING,Press Start to begin
0.678,7.0000,7.8978,0.0786,0.00,0.00,WAITING,Press Start to begin
0.694,7.0000,7.8978,0.0776,0.00,0.00,WAITING,Press Start to begin
0.710,7.0000,7.8978,0.0766,0.00,0.00,WAITING,Press Start to begin
0.726,7.0000,7.8978,0.0756,0.00,0.00,WAITING,Press Start to begin
0.743,7.0000,7.8978,0.0746,0.00,0.00,WAITING,Press Start to begin
0.759,7.0000,7.8978,0.0736,0.00,0.00,WAITING,Press Start to begin
0.775,7.0000,7.8978,0.0726,0.00,0.00,WAITING,Press Start to begin
0.791,7.0000,7.8978,0.0716,0.00,0.00,WAITING,Press Start to begin
0.807,7.0000,7.8978,0.0706,0.00,0.00,WAITING,Press Start to begin
0.823,7.0000,7.8978,0.0695,0.00,0.00,WAITING,Press Start to begin
0.840,7.0000,7.8978,0.0684,0.00,0.00,WAITING,Press Start to begin
0.856,7.0000,7.8978,0.0674,0.00,0.00,WAITING,Press Start to begin
0.873,7.0000,7.8978,0.0663,0.00,0.00,WAITING,Press Start to begin
0.888,7.0000,7.8978,0.0652,0.00,0.00,WAITING,Press Start to begin
0.905,7.0000,7.8978,0.0640,0.00,0.00,WAITING,Press Start to begin
0.920,7.0000,7.8978,0.0629,0.00,0.00,WAITING,Press Start to begin
0.937,7.0000,7.8978,0.0618,0.00,0.00,WAITING,Press Start to begin
0.952,7.0000,7.8978,0.0606,0.00,0.00,WAITING,Press Start to begin
0.968,7.0000,7.8978,0.0594,0.00,0.00,WAITING,Press Start to begin
0.984,7.0000,7.8978,0.0582,0.00,0.00,WAITING,Press Start to begin
1.000,7.0000,7.8978,0.0570,0.00,0.00,WAITING,Press Start to begin
1.016,7.0000,7.8978,0.0558,0.00,0.00,WAITING,Press Start to begin
1.032,7.0000,7.8978,0.0546,0.00,0.00,WAITING,Press Start to begin
1.077,7.0000,7.8978,0.0511,0.00,0.00,WAITING,Press Start to begin
1.093,7.0000,7.8978,0.0498,0.00,0.00,WAITING,Press Start to begin
1.109,7.0000,7.8978,0.0485,0.00,0.00,WAITING,Press Start to begin
1.125,7.0000,7.8978,0.0473,0.00,0.00,WAITING,Press Start to begin
1.141,7.0000,7.8978,0.0460,0.00,0.00,WAITING,Press Start to begin
1.157,7.0000,7.8978,0.0447,0.00,0.00,WAITING,Press Start to begin
1.173,7.0000,7.8978,0.0433,0.00,0.00,WAITING,Press Start to begin
1.189,7.0000,7.8978,0.0420,0.00,0.00,WAITING,Press Start to begin
1.205,7.0000,7.8978,0.0407,0.00,0.00,WAITING,Press Start to begin
1.222,7.0000,7.8978,0.0393,0.00,0.00,WAITING,Press Start to begin
1.237,7.0000,7.8978,0.0380,0.00,0.00,WAITING,Press Start to begin
1.254,7.0000,7.8978,0.0366,0.00,0.00,WAITING,Press Start to begin
1.269,7.0000,7.8978,0.0353,0.00,0.00,WAITING,Press Start to begin
1.286,7.0000,7.8978,0.0338,0.00,0.00,WAITING,Press Start to begin
1.302,7.0000,7.8978,0.0324,0.00,0.00,WAITING,Press Start to begin
1.318,7.0000,7.8978,0.0310,0.00,0.00,WAITING,Press Start to begin
1.334,7.0000,7.8978,0.0296,0.00,0.00,WAITING,Press Start to begin
1.350,7.0000,7.8978,0.0282,0.00,0.00,WAITING,Press Start to begin
1.366,7.0000,7.8978,0.0268,0.00,0.00,WAITING,Press Start to begin
1.382,7.0000,7.8978,0.0254,0.00,0.00,WAITING,Press Start to begin
1.398,7.0000,7.8978,0.0239,0.00,0.00,WAITING,Press Start to begin
1.414,7.0000,7.8978,0.0225,0.00,0.00,WAITING,Press Start to begin
1.430,7.0000,7.8978,0.0210,0.00,0.00,WAITING,Press Start to begin
1.446,7.0000,7.8978,0.0196,0.00,0.00,WAITING,Press Start to begin
1.462,7.0000,7.8978,0.0181,0.00,0.00,WAITING,Press Start to begin
1.479,7.0000,7.8978,0.0167,0.00,0.00,WAITING,Press Start to begin
1.494,7.0000,7.8978,0.0152,0.00,0.00,WAITING,Press Start to begin
1.511,7.0000,7.8978,0.0137,0.00,0.00,WAITING,Press Start to begin
1.526,7.0000,7.8978,0.0122,0.00,0.00,WAITING,Press Start to begin
1.543,7.0000,7.8978,0.0107,0.00,0.00,WAITING,Press Start to begin
1.588,7.0000,7.8978,0.0064,0.00,0.00,WAITING,Press Start to begin
1.605,7.0000,7.8978,0.0049,0.00,0.00,WAITING,Press Start to begin
1.620,7.0000,7.8978,0.0034,0.00,0.00,WAITING,Press Start to begin
1.637,7.0000,7.8978,0.0018,0.00,0.00,WAITING,Press Start to begin
1.652,7.0000,7.8978,0.0003,0.00,0.00,WAITING,Press Start to begin
1.668,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
1.684,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
1.699,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
1.715,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
1.731,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
1.747,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
1.764,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
1.780,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
1.796,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
1.812,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
1.828,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
1.844,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
1.861,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
1.877,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
1.893,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
1.909,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
1.926,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
1.941,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
1.958,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
1.973,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
1.989,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.005,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.022,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.037,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.054,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.111,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.128,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.143,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.159,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.175,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.192,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.208,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.224,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.240,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.257,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.272,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.289,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.304,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.320,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.336,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.352,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.368,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.384,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.400,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.416,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.432,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.448,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.464,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.480,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.496,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.512,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.528,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.544,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.560,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.605,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.621,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.638,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.653,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.669,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.685,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.700,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.715,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.732,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.748,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.764,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.780,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.796,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.812,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.829,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.844,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.860,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.876,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.893,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.908,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.925,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.940,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.957,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.972,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
2.989,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.004,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.020,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.036,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.052,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.068,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.114,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.130,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.146,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.161,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.178,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.194,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.212,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.227,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.243,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.259,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.276,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.291,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.308,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.323,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.340,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.356,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.373,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.389,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.405,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.420,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.437,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.453,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.469,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.485,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.501,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.517,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.534,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.549,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.566,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.581,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.627,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.642,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.658,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.674,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.690,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.706,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.722,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.738,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.754,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.770,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.787,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.802,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.819,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.834,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.850,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.866,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.882,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.898,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.914,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.930,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.946,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.962,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.978,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
3.993,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.010,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.026,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.043,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.058,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.075,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.090,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.136,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.152,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.169,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.184,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.200,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.216,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.233,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.248,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.265,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.280,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.297,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.312,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.329,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.344,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.360,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.376,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.393,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.409,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.425,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.441,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.457,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.473,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.490,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.506,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.522,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.538,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.555,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.570,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.587,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.602,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.648,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.663,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.679,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.695,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.711,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.727,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.743,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.758,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.775,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.791,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.808,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.824,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.840,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.856,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.873,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.889,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.905,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.921,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.938,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.953,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.970,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
4.985,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.001,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.017,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.033,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.049,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.065,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.081,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.097,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.113,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.159,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.174,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.190,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.206,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.223,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.239,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.255,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.271,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.288,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.303,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.319,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.335,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.351,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.367,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.383,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.399,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.415,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.431,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.447,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.463,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.479,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.494,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.511,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.527,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.543,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.559,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.576,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.591,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.608,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.623,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.669,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.684,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.699,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.715,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.731,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.747,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.763,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.778,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.795,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.811,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.828,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.844,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.860,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.876,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.892,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.908,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.924,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.940,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
5.957,7.0000,7.8978,0.0000,0.00,0.00,WAITING,Press Start to begin
